,extended.base_filename,is_ransomware,is_encrypted,Baseline only: pred,Advanced only: pred,Fourier only: pred,Baseline and Fourier: pred,Advanced and Fourier: pred,Baseline and Advanced: pred,"Baseline, Advanced, and Fourier: pred"
10995,0046-zip-deflate.zip,0,1,1,1,1,1,1,1,1
10996,0043-mp4.mp4,0,1,1,1,1,1,1,1,1
10997,0008-rar.rar,0,1,1,1,1,1,1,1,1
10998,base32.0058-xls-nomagic.xls,0,1,0,0,0,0,0,0,0
10999,base32.0044-xls-password.xls,0,1,1,1,1,1,1,1,1
11000,0014-jpg-q001.jpg,0,1,1,1,1,1,1,1,1
11001,base32.0015-ods.ods,0,0,0,0,1,1,0,0,0
11002,base32.0047-webp-lossless-c6.webp,0,0,0,1,1,1,1,1,1
11003,0100-7z-encrypted.7z,0,1,1,1,1,1,1,1,1
11004,0050-png-c3.png,0,1,1,1,1,1,1,1,1
11005,base32.0005-doc-nomagic.doc,0,0,0,0,1,1,1,1,1
11006,base32.0046-webp-from-web.webp,0,0,0,0,1,1,0,0,0
11007,base32.0081-jpg-q050.jpg,0,1,1,1,1,1,1,1,1
11008,base32.0015-rar.rar,0,1,1,1,1,1,1,1,1
11009,XLSX-NOMAGIC.pdf,0,1,1,0,0,0,0,0,0
11010,base32.0033-pptx-nomagic.pptx,0,1,0,1,1,1,1,1,1
11011,0039-rar.rar,0,1,1,1,0,0,1,1,1
11012,0084-7z-lzma2.7z,0,1,1,1,0,0,1,1,1
11013,base32.0095-ppt-nomagic.ppt,0,1,0,0,0,0,0,0,0
11014,0081-pptx-password.pptx,0,1,1,1,1,1,1,1,1
11015,0034-jpg-q050.jpg,0,0,0,0,0,0,0,0,0
11016,base32.0021-7z-lzma.7z,0,1,0,1,1,1,1,1,1
11017,base32.0036-rar.rar,0,0,0,1,1,1,1,1,1
11018,0011-so.so,0,1,0,0,1,1,1,0,1
11019,base32.0061-TIF.TIF,0,1,0,1,1,1,1,1,1
11020,0050-jpg-q050.jpg,0,1,1,1,1,1,1,1,1
11021,base32.0017-svg-from-web.svg,0,1,1,0,0,0,0,0,0
11022,base32.0079-bin.bin,0,0,0,0,0,0,0,0,0
11023,0034-zip-bzip2.zip,0,1,1,1,1,1,1,1,1
11024,base32.0090-zip-bzip2.zip,0,1,1,1,1,1,1,1,1
11025,0089-exe.exe,0,0,0,0,0,0,0,0,0
11026,base32.0077-webp-from-web.webp,0,1,0,1,0,0,0,1,0
11027,base32.0047-png-c0.png,0,1,0,1,1,1,1,1,1
11028,base32.0050-oxps.oxps,0,1,0,1,1,1,1,1,1
11029,0072-zip-deflate.zip,0,1,1,1,1,1,1,1,1
11030,0060-bmp.bmp,0,0,0,0,0,0,0,0,0
11031,base32.0092-xlsx.xlsx,0,0,1,1,1,1,1,1,1
11032,0019-xls-nomagic.xls,0,0,0,0,0,0,0,0,0
11033,base32.0069-epub.epub,0,1,0,1,1,1,1,1,1
11034,base32.0015-doc.doc,0,1,1,1,1,1,1,1,1
11035,0063-pdf-password.pdf,0,0,1,0,1,1,0,0,0
11036,0025-exe.exe,0,1,1,1,1,1,1,1,1
11037,0075-oxps.oxps,0,1,1,0,0,0,0,0,0
11038,0003-docx-nomagic.docx,0,1,1,1,1,1,1,1,1
11039,base32.0004-tif-resized.tif,0,1,1,0,1,1,0,0,0
11040,base32.0062-ppt.ppt,0,1,0,0,0,0,0,0,0
11041,base32.0021-webp-q50-c0.webp,0,0,1,1,1,1,1,1,1
11042,0001-png-c9.png,0,0,1,0,0,0,0,0,0
11043,base32.0012-zlib.zlib,0,1,1,1,1,1,1,1,1
11044,0056-pdf-nomagic.pdf,0,1,1,1,1,1,1,1,1
11045,0085-rar.rar,0,1,1,1,1,1,1,1,1
11046,0075-xlsx-nomagic.xlsx,0,1,1,1,1,1,1,1,1
11047,0078-png-c3.png,0,1,1,1,1,1,1,1,1
11048,0066-pptx-nomagic.pptx,0,1,1,1,1,1,1,1,1
11049,0035-webp-q50-c0.webp,0,1,1,1,1,1,1,1,1
11050,base32.0023-gif-from-web.gif,0,0,0,0,0,0,0,0,0
11051,0038-7z-lzma2.7z,0,1,1,1,0,0,0,1,0
11052,0022-png-from-web.png,0,1,1,1,1,1,1,1,1
11053,0022-css.css,0,1,0,0,1,1,1,0,1
11054,base32.0066-webp-q50-c0.webp,0,1,0,1,1,1,1,1,1
11055,0068-svg.svg,0,1,0,1,0,1,1,1,1
11056,base32.0019-xml.xml,0,1,1,0,0,0,0,1,0
11057,0095-xlsx.xlsx,0,0,0,0,0,0,0,0,0
11058,0030-ics.ics,0,1,1,0,1,1,1,0,1
11059,base32.0016-html.html,0,1,0,0,0,0,0,0,0
11060,0096-xls-nomagic.xls,0,0,0,0,0,0,0,0,0
11061,0035-rar.rar,0,1,1,1,1,1,1,1,1
11062,0017-webp-lossless-c6.webp,0,1,1,0,0,0,0,0,0
11063,0093-doc-password.doc,0,1,1,1,1,1,1,1,1
11064,0012-docx-password.docx,0,1,1,1,1,1,1,1,1
11065,base32.0080-doc-nomagic.doc,0,1,0,1,1,1,1,1,1
11066,base32.0082-gif.gif,0,1,1,1,1,1,1,1,1
11067,0088-xls.xls,0,1,1,1,1,1,1,1,1
11068,base32.0058-xlsx-password.xlsx,0,0,0,0,1,1,0,0,0
11069,base32.0005-doc-password.doc,0,0,0,1,1,1,1,1,1
11070,0082-xml.xml,0,0,0,0,0,0,0,0,0
11071,base32.0003-bmp-from-web.bmp,0,1,0,1,1,1,1,1,1
11072,0021-png-c5.png,0,0,1,0,0,0,0,0,0
11073,base32.0094-html.html,0,1,0,0,0,0,0,0,0
11074,0038-mp3.mp3,0,0,0,0,0,0,0,0,0
11075,base32.0089-mkv.mkv,0,1,0,1,1,1,1,1,1
11076,0052-webp-q50-c4.webp,0,1,1,1,1,1,1,1,1
11077,0011-rar.rar,0,0,1,1,0,0,1,1,1
11078,0030-ics.ics,0,0,0,0,0,0,0,0,0
11079,0097-pptx.pptx,0,1,1,0,1,1,0,0,0
11080,0022-xml.xml,0,0,0,0,0,0,0,0,0
11081,base32.0088-xml.xml,0,1,1,1,0,0,0,1,0
11082,0025-png-c7.png,0,1,1,1,1,1,1,1,1
11083,0039-docx-nomagic.docx,0,1,1,1,1,1,1,1,1
11084,0008-mkv.mkv,0,1,1,0,0,0,0,0,0
11085,base32.0013-gif-from-web.gif,0,1,1,1,0,0,1,1,1
11086,base32.0038-doc-nomagic.doc,0,1,0,0,0,0,0,0,0
11087,base32.0072-pptx-password.pptx,0,0,0,1,1,1,1,1,1
11088,base32.0038-docx.docx,0,1,0,1,1,1,1,1,1
11089,base32.0073-7z-encrypted.7z,0,1,0,1,1,1,1,1,1
11090,0029-png-c7.png,0,1,1,0,0,0,0,0,0
11091,base32.0011-doc.doc,0,1,0,0,0,0,0,0,0
11092,base32.0039-doc-nomagic.doc,0,1,0,0,0,0,0,0,0
11093,0073-zip-lzma.zip,0,1,1,1,1,1,1,1,1
11094,0012-png-c5.png,0,1,1,0,0,0,0,0,0
11095,0015-dwg-from-web.dwg,0,0,0,0,0,0,0,0,0
11096,0098-xls-password.xls,0,0,0,0,0,0,0,0,0
11097,base32.0044-epub.epub,0,0,0,1,1,1,1,1,1
11098,0003-png-c3.png,0,1,1,1,0,0,0,1,0
11099,base32.0021-doc.doc,0,1,0,0,0,0,0,0,0
11100,base32.0049-png-c9.png,0,0,0,1,1,1,1,1,1
11101,0007-7z-bzip2.7z,0,1,0,1,1,0,1,1,1
11102,0098-ods.ods,0,1,1,1,0,0,1,1,1
11103,base32.0003-mp3.mp3,0,0,0,0,1,1,1,0,0
11104,base32.0007-7z-bzip2.7z,0,0,0,1,1,1,1,1,1
11105,0003-7z-bzip2.7z,0,1,1,1,0,0,1,1,1
11106,0084-ps1.ps1,0,0,0,0,0,0,0,0,0
11107,0061-webp-q50-c0.webp,0,0,1,0,1,1,0,0,0
11108,0069-pdf-password.pdf,0,1,1,0,1,1,0,0,0
11109,base32.0052-xls-nomagic.xls,0,1,0,0,0,0,0,0,0
11110,base32.0098-webp-q50-c2.webp,0,0,0,1,1,1,1,1,1
11111,base32.0009-xlsx-nomagic.xlsx,0,0,0,1,1,1,1,0,1
11112,0086-eps.eps,0,1,0,1,1,1,1,1,1
11113,0027-7z-encrypted.7z,0,1,1,1,1,1,1,1,1
11114,base32.0081-jpg-q075.jpg,0,0,1,0,1,1,1,1,1
11115,base32.0064-webp-lossless-c2.webp,0,1,1,1,1,1,1,1,1
11116,0053-ps1.ps1,0,1,1,1,1,1,1,1,1
11117,base32.0063-zip-encrypted.zip,0,0,0,1,1,1,1,1,1
11118,base32.0025-ics.ics,0,1,0,0,0,0,0,0,0
11119,base32.0010-png-c9.png,0,1,1,1,1,1,1,1,1
11120,base32.0032-mp4.mp4,0,0,0,0,1,1,0,0,0
11121,0099-webp-q50-c2.webp,0,1,1,1,1,1,1,1,1
11122,base32.0083-doc-nomagic.doc,0,1,0,0,0,0,0,0,0
11123,base32.0096-webp-q50-c0.webp,0,0,1,1,1,1,1,1,1
11124,0042-7z-highcompress.7z,0,1,1,1,0,0,1,1,1
11125,0031-pptx-nomagic.pptx,0,0,1,0,0,0,0,0,0
11126,0084-exe.exe,0,1,1,1,1,1,1,1,1
11127,base32.0001-ppt-nomagic.ppt,0,0,0,0,1,0,0,0,0
11128,base32.0067-ods.ods,0,1,0,0,0,0,0,0,0
11129,base32.0082-7z-encrypted.7z,0,0,0,1,1,1,1,1,1
11130,base32.0002-jpg-q100.jpg,0,1,1,1,1,1,1,1,1
11131,base32.0091-zip-highcompress.zip,0,0,0,1,1,1,1,1,1
11132,0004-xls-nomagic.xls,0,1,0,1,1,1,1,1,1
11133,0003-webp-lossless-c4.webp,0,1,1,1,1,1,1,1,1
11134,base32.0089-7z-bzip2.7z,0,0,0,1,1,1,1,1,1
11135,base32.0071-7z-bzip2.7z,0,0,0,1,1,1,1,1,1
11136,base32.0034-css.css,0,1,0,0,0,0,0,0,0
11137,0095-xlsx-nomagic.xlsx,0,0,0,0,0,0,0,0,0
11138,base32.0027-jpg-q075.jpg,0,0,1,1,1,1,1,1,1
11139,0091-oxps.oxps,0,1,1,1,1,1,1,1,1
11140,0064-zip-encrypted.zip,0,1,1,1,1,1,1,1,1
11141,base32.0092-html.html,0,1,1,1,0,0,1,1,1
11142,0073-7z-highcompress.7z,0,0,1,1,1,1,1,1,1
11143,base32.0054-jpg-q025.jpg,0,1,0,0,1,1,0,0,0
11144,base32.0094-png-c5.png,0,1,0,1,1,1,1,1,1
11145,base32.0022-png-c5.png,0,1,1,1,1,1,1,1,1
11146,base32.0096-png-c9.png,0,0,0,1,1,1,1,1,1
11147,base32.0014-html.html,0,1,0,1,1,1,1,1,1
11148,base32.0052-html.html,0,0,0,0,0,0,0,0,0
11149,base32.0063-zlib.zlib,0,0,0,1,1,1,1,1,1
11150,base32.0021-png-c7.png,0,1,1,1,1,1,1,1,1
11151,0021-exe.exe,0,1,0,0,1,0,0,0,0
11152,base32.0003-webp-from-web.webp,0,0,0,1,1,1,1,1,1
11153,0018-7z-ppmd.7z,0,1,1,1,1,1,1,1,1
11154,0046-webp-q50-c6.webp,0,0,1,1,1,1,1,1,1
11155,0008-pdf-password.pdf,0,1,1,1,1,1,1,1,1
11156,base32.0067-xls-nomagic.xls,0,0,0,0,0,0,0,0,0
11157,0054-pdf-nomagic.pdf,0,1,1,0,1,1,0,0,0
11158,0067-xls-nomagic.xls,0,0,0,0,0,0,0,0,0
11159,base32.0048-dwg-from-web.dwg,0,1,0,0,0,0,0,0,0
11160,0023-webp-q50-c0.webp,0,1,1,1,1,1,1,1,1
11161,0052-ppt-password.ppt,0,0,1,0,1,1,0,0,0
11162,0064-ods.ods,0,1,1,0,1,1,0,0,0
11163,0005-dll.dll,0,0,1,0,0,0,0,0,0
11164,base32.0007-webp-q50-c6.webp,0,1,0,0,0,0,0,0,0
11165,base32.0072-7z-ppmd.7z,0,1,1,1,1,1,1,1,1
11166,base32.0017-docx.docx,0,1,0,0,0,0,0,0,0
11167,0065-png-c0.png,0,1,1,1,1,1,1,1,1
11168,0059-ods.ods,0,0,1,1,0,0,0,1,0
11169,0030-pdf-nomagic.pdf,0,1,1,0,1,1,1,0,1
11170,base32.0006-gif-from-web.gif,0,1,0,0,0,0,0,0,0
11171,0010-csv.csv,0,1,0,1,0,0,1,0,1
11172,0028-doc-nomagic.doc,0,1,1,1,1,1,1,1,1
11173,base32.0011-webp-q50-c6.webp,0,1,0,1,1,1,1,1,1
11174,0059-webp-q50-c4.webp,0,0,1,1,1,1,1,1,1
11175,0076-svg.svg,0,0,1,0,1,1,1,0,1
11176,base32.0023-pptx-nomagic.pptx,0,1,0,0,0,0,0,0,0
11177,0094-xlsx.xlsx,0,1,1,1,1,1,1,1,1
11178,0015-zlib.zlib,0,1,1,1,1,1,1,1,1
11179,0080-jpg.jpg,0,1,1,0,1,1,1,0,1
11180,base32.0081-docx-password.docx,0,0,0,0,0,0,0,0,0
11181,0073-jpg-q100.jpg,0,0,1,0,0,0,0,0,0
11182,base32.0009-mkv.mkv,0,1,0,1,1,1,1,0,1
11183,base32.0061-png-c9.png,0,0,0,1,1,1,1,1,1
11184,base32.0088-png-c0.png,0,1,0,1,1,1,1,1,1
11185,base32.0064-TIF.TIF,0,0,0,0,1,0,0,0,0
11186,base32.0002-xls-password.xls,0,1,0,1,1,1,1,1,1
11187,0023-exe.exe,0,1,1,1,1,1,1,1,1
11188,base32.0017-7z-encrypted.7z,0,1,1,1,1,1,1,1,1
11189,0086-mp3.mp3,0,0,1,0,0,0,0,0,0
11190,base32.0099-zip-highcompress.zip,0,1,1,1,1,1,1,1,1
11191,base32.0091-mp3.mp3,0,1,1,1,1,1,1,1,1
11192,0038-mp4.mp4,0,0,1,0,0,0,0,0,0
11193,base32.0014-TIF.TIF,0,0,0,0,1,1,0,0,0
11194,0099-xls.xls,0,1,0,1,1,1,1,1,1
11195,base32.0039-webp-lossless-c0.webp,0,1,1,1,1,1,1,1,1
11196,base32.0065-exe.exe,0,0,0,0,0,0,0,0,0
11197,base32.0096-apk.apk,0,0,0,0,1,0,0,0,0
11198,0093-pptx.pptx,0,0,1,0,0,0,0,0,0
11199,0050-zip-lzma.zip,0,0,1,1,1,1,1,1,1
11200,0031-ods.ods,0,1,1,1,1,1,1,1,1
11201,base32.0089-rar.rar,0,1,1,1,1,1,1,1,1
11202,base32.0029-mp4.mp4,0,1,0,0,1,1,0,0,0
11203,0074-png-c9.png,0,1,1,1,1,1,1,1,1
11204,0037-ppt-nomagic.ppt,0,1,1,1,1,1,1,1,1
11205,0055-xlsx.xlsx,0,0,1,0,0,0,0,0,0
11206,base32.0083-mp4.mp4,0,1,1,1,1,1,1,1,1
11207,base32.0043-xml.xml,0,1,0,0,0,0,0,0,0
11208,base32.0072-zip-ppmd.zip,0,1,1,1,1,1,1,1,1
11209,0095-png-c3.png,0,0,1,1,0,0,0,1,0
11210,base32.0035-rar.rar,0,1,0,1,1,1,1,1,1
11211,0069-apk.apk,0,0,0,0,0,0,0,0,0
11212,base32.0035-png-c7.png,0,1,0,1,1,1,1,1,1
11213,base32.0068-pdf-password.pdf,0,1,1,1,1,1,1,1,1
11214,base32.0074-exe.exe,0,0,0,0,0,0,0,0,0
11215,0053-xlsx.xlsx,0,1,1,1,1,1,1,1,1
11216,base32.0039-png-c3.png,0,0,0,1,1,1,1,1,1
11217,base32.0098-zip-ppmd.zip,0,0,0,1,1,1,1,1,1
11218,0065-exe.exe,0,1,1,1,1,1,1,1,1
11219,base32.0099-pdf-password.pdf,0,1,1,1,1,1,1,1,1
11220,0064-xlsx-password.xlsx,0,0,0,0,0,0,0,0,0
11221,base32.0034-7z-highcompress.7z,0,0,1,1,1,1,1,1,1
11222,0086-webp-q50-c0.webp,0,0,1,0,1,1,0,0,0
11223,base32.0051-pdf.pdf,0,1,0,1,1,1,1,1,1
11224,base32.0013-oxps.oxps,0,1,0,1,1,1,1,1,1
11225,base32.0058-epub.epub,0,1,1,1,1,1,1,1,1
11226,base32.0091-oxps.oxps,0,0,0,0,1,1,0,0,0
11227,0006-webp-q50-c0.webp,0,1,1,1,1,1,1,1,1
11228,0056-png-c7.png,0,0,1,0,0,0,0,0,0
11229,base32.0064-epub.epub,0,1,0,1,1,1,1,1,1
11230,base32.0072-doc-nomagic.doc,0,1,0,0,0,0,0,0,0
11231,0029-webp-q50-c0.webp,0,1,1,1,1,1,1,1,1
11232,base32.0100-pdf-nomagic.pdf,0,0,1,1,1,1,1,1,1
11233,0046-gif-from-web.gif,0,1,1,0,1,1,1,1,1
11234,base32.0099-jpg-q001.jpg,0,0,0,0,0,0,0,0,0
11235,base32.0013-tar.tar,0,1,0,0,1,1,0,0,0
11236,base32.0060-7z-highcompress.7z,0,1,1,1,1,1,1,1,1
11237,0100-png-c7.png,0,0,1,0,0,0,0,0,0
11238,base32.0029-webp-q50-c2.webp,0,1,1,1,1,1,1,1,1
11239,base32.0092-svg.svg,0,1,0,1,1,1,1,1,1
11240,0046-ppt.ppt,0,1,0,0,1,1,1,0,1
11241,0060-zip-lzma.zip,0,1,1,1,1,1,1,1,1
11242,base32.0064-webp-q50-c2.webp,0,1,1,1,1,1,1,1,1
11243,base32.0032-jpg-q075.jpg,0,0,0,1,1,1,1,0,1
11244,0089-dwg-from-web.dwg,0,1,1,1,1,1,1,1,1
11245,0030-7z-encrypted.7z,0,1,1,1,1,1,1,1,1
11246,base32.0064-jpg-q100.jpg,0,1,1,1,1,1,1,1,1
11247,0094-png-c3.png,0,1,1,1,0,0,1,1,1
11248,0039-webp-q50-c2.webp,0,1,1,1,1,1,1,1,1
11249,base32.0073-webp-lossless-c6.webp,0,0,0,1,1,1,1,1,1
11250,base32.0048-eps.eps,0,1,0,1,1,1,1,1,1
11251,0027-bin.bin,0,1,1,1,1,1,1,1,1
11252,0030-rar.rar,0,0,1,1,1,1,1,1,1
11253,base32.0041-dwg-from-web.dwg,0,1,1,1,1,1,1,1,1
11254,0077-rar.rar,0,0,1,1,0,0,1,1,1
11255,0048-zip-encrypted.zip,0,1,1,1,1,1,1,1,1
11256,BIN.pdf,0,1,1,1,1,1,1,1,1
11257,base32.0064-webp-lossless-c4.webp,0,0,0,1,1,1,1,1,1
11258,0014-bin.bin,0,1,1,1,1,1,1,1,1
11259,0049-webp-q50-c2.webp,0,1,1,1,1,1,1,1,1
11260,base32.0047-jpg-q050.jpg,0,1,1,1,1,1,1,1,1
11261,base32.0086-webp-lossless-c0.webp,0,0,0,0,1,1,0,0,0
11262,0007-dwg.dwg,0,1,1,0,1,1,1,0,1
11263,0052-mp4-from-web.mp4,0,1,1,1,1,1,1,1,1
11264,base32.0044-webp-q50-c2.webp,0,1,1,1,1,1,1,1,1
11265,base32.0059-webp-lossless-c6.webp,0,0,0,1,1,1,1,1,1
11266,0088-css.css,0,0,0,0,0,0,0,0,0
11267,0047-7z-ppmd.7z,0,1,1,1,1,1,1,1,1
11268,0036-tif-resized.tif,0,0,1,0,1,1,0,0,1
11269,0029-pdf-password.pdf,0,1,1,1,1,1,1,1,1
11270,0064-eps.eps,0,0,0,0,0,0,0,0,0
11271,0068-7z-lzma2.7z,0,1,1,1,1,1,1,1,1
11272,0031-oxps.oxps,0,0,0,1,0,0,0,0,0
11273,0030-rar.rar,0,1,1,1,1,1,1,1,1
11274,0100-zip-highcompress.zip,0,0,1,1,0,0,1,1,1
11275,0081-7z-lzma2.7z,0,1,1,1,1,1,1,1,1
11276,0053-oxps.oxps,0,0,1,0,0,0,0,0,0
11277,0066-7z-bzip2.7z,0,0,1,1,0,0,1,1,1
11278,base32.0049-rar.rar,0,1,1,1,1,1,1,1,1
11279,0094-ppt-password.ppt,0,0,1,0,1,1,0,0,0
11280,0092-bmp-from-web.bmp,0,1,1,1,1,1,1,1,1
11281,0071-png-c7.png,0,1,1,1,0,0,0,0,0
11282,0019-zlib.zlib,0,1,1,1,1,1,1,1,1
11283,0003-gif-from-web.gif,0,0,1,0,0,1,0,0,0
11284,0087-docx.docx,0,1,1,0,1,1,0,0,0
11285,0021-xlsx-password.xlsx,0,1,1,0,1,1,0,0,0
11286,base32.XLS-NOMAGIC.pdf,0,0,1,0,1,1,0,1,1
11287,base32.0095-so.so,0,1,1,1,1,1,1,1,1
11288,0084-mp4.mp4,0,1,1,1,1,1,1,1,1
11289,base32.0056-ppt-password.ppt,0,1,1,1,1,1,1,1,1
11290,0023-epub.epub,0,1,1,1,1,1,1,1,1
11291,base32.0029-webp-q50-c2.webp,0,1,1,1,1,1,1,1,1
11292,base32.0088-webp-lossless-c6.webp,0,1,0,1,1,1,1,1,1
11293,0086-jpg-q025.jpg,0,1,1,0,1,1,0,0,0
11294,0048-svg-from-web.svg,0,0,0,0,0,0,0,0,0
11295,base32.C0.pdf,0,1,1,0,1,1,1,1,1
11296,base32.0048-doc-password.doc,0,1,0,1,1,1,1,1,1
11297,base32.0053-ppt.ppt,0,1,0,0,1,0,0,0,0
11298,0005-ics.ics,0,0,0,0,0,0,0,0,0
11299,base32.0066-tar.tar,0,1,0,1,1,1,1,1,1
11300,base32.0051-gif-from-web.gif,0,1,0,1,1,1,1,1,1
11301,0014-eps.eps,0,0,0,0,0,0,0,0,0
11302,0068-pptx.pptx,0,0,0,0,0,0,0,0,0
11303,base32.0078-bin.bin,0,0,0,0,0,0,0,0,0
11304,base32.0041-xlsx-nomagic.xlsx,0,0,0,0,0,0,0,0,0
11305,base32.0081-jpg-q100.jpg,0,1,1,1,1,1,1,1,1
11306,0099-ppt.ppt,0,0,0,0,0,0,0,0,0
11307,0078-pdf.pdf,0,0,1,0,0,0,0,0,0
11308,0024-xls.xls,0,1,0,1,1,1,1,1,1
11309,base32.0040-tif-resized.tif,0,0,1,0,1,1,0,0,0
11310,base32.0049-xlsx.xlsx,0,1,1,1,1,1,1,1,1
11311,base32.0072-tar.tar,0,1,0,0,1,1,0,0,0
11312,0063-apk.apk,0,0,0,0,0,0,0,0,0
11313,base32.0056-mkv.mkv,0,1,1,1,1,1,1,1,1
11314,base32.0089-ics.ics,0,0,0,0,0,0,0,0,0
11315,base32.0016-webp-lossless-c6.webp,0,1,1,1,1,1,1,1,1
11316,base32.0100-pptx.pptx,0,1,0,0,1,1,0,0,0
11317,base32.0002-7z-encrypted.7z,0,1,0,1,1,1,1,1,1
11318,base32.0039-webp-lossless-c6.webp,0,1,0,1,1,1,1,1,1
11319,base32.0068-jpg-q075.jpg,0,0,0,0,1,1,0,0,0
11320,base32.0008-jpg-q050.jpg,0,0,1,0,1,1,0,0,0
11321,0093-jpg-q025.jpg,0,0,1,0,0,0,0,0,0
11322,base32.0033-ods.ods,0,1,1,1,1,1,1,1,1
11323,0035-webp-from-web.webp,0,1,1,1,1,1,1,1,1
11324,base32.0065-webp-lossless-c4.webp,0,1,1,1,1,1,1,1,1
11325,base32.0046-webp-lossless-c4.webp,0,1,0,1,1,1,1,0,1
11326,base32.0002-7z-bzip2.7z,0,0,0,1,1,1,1,1,1
11327,base32.0010-doc-nomagic.doc,0,0,0,0,0,0,0,0,0
11328,0015-webp-q50-c0.webp,0,1,1,1,1,1,1,1,1
11329,base32.0096-webp-from-web.webp,0,1,0,1,1,1,1,1,1
11330,0009-pdf.pdf,0,0,1,0,0,0,0,0,0
11331,base32.0051-doc-password.doc,0,0,0,0,1,1,0,0,0
11332,0001-jpg.jpg,0,1,0,0,1,0,0,0,0
11333,0016-gif.gif,0,0,1,1,1,1,1,1,1
11334,0018-png-c7.png,0,0,1,0,0,0,0,0,0
11335,0035-csv.csv,0,1,1,0,1,1,1,0,1
11336,base32.0045-jpg-q100.jpg,0,1,1,1,1,1,1,1,1
11337,0036-webp-lossless-c2.webp,0,1,1,1,0,0,0,1,0
11338,0045-jpg-q001.jpg,0,1,1,1,1,1,1,1,1
11339,base32.0069-doc-nomagic.doc,0,1,1,1,1,1,1,1,1
11340,0009-7z-lzma2.7z,0,0,1,1,0,0,1,1,1
11341,base32.0091-js.js,0,1,1,0,0,0,0,0,0
11342,base32.0075-gif.gif,0,0,0,0,1,0,0,0,0
11343,base32.0046-eps-from-web.eps,0,1,0,1,1,1,1,1,1
11344,0006-jpg-q100.jpg,0,1,1,1,1,1,1,1,1
11345,base32.0073-docx-nomagic.docx,0,1,1,1,0,1,1,1,1
11346,0091-dll.dll,0,1,1,1,1,1,1,1,1
11347,0067-zip-deflate.zip,0,1,1,1,1,1,1,1,1
11348,base32.0026-xls.xls,0,0,0,0,0,0,0,0,0
11349,base32.0049-jpg-q075.jpg,0,0,1,1,1,1,1,1,1
11350,0009-docx.docx,0,0,0,0,0,0,0,0,0
11351,base32.0027-zip-highcompress.zip,0,0,0,1,1,1,1,1,1
11352,0086-zip-ppmd.zip,0,1,1,1,1,1,1,1,1
11353,0014-xlsx-password.xlsx,0,0,1,0,1,1,0,0,0
11354,base32.0034-7z-lzma.7z,0,1,1,1,1,1,1,1,1
11355,0075-png-c9.png,0,0,1,1,0,0,0,0,0
11356,base32.0066-ppt-password.ppt,0,1,0,1,1,1,1,1,1
11357,0027-eps.eps,0,0,0,0,0,0,0,0,0
11358,0014-bin.bin,0,0,0,0,1,0,0,0,0
11359,0030-zip-deflate.zip,0,1,1,1,1,1,1,1,1
11360,base32.0026-csv.csv,0,1,1,1,1,1,1,1,1
11361,0026-so.so,0,0,0,0,0,0,0,0,0
11362,base32.0100-zip-highcompress.zip,0,0,0,1,1,1,1,1,1
11363,0039-pdf-nomagic.pdf,0,1,1,1,1,1,1,1,1
11364,base32.0091-zip-highcompress.zip,0,1,0,1,1,1,1,1,1
11365,base32.0034-jpg-q050.jpg,0,1,1,1,1,1,1,1,1
11366,base32.0043-eps.eps,0,0,1,0,0,0,0,0,0
11367,0055-gif.gif,0,0,1,0,1,1,0,0,0
11368,base32.0051-xls-password.xls,0,1,1,1,1,1,1,1,1
11369,base32.0089-pptx-password.pptx,0,1,0,1,1,1,1,1,1
11370,base32.0091-dll.dll,0,0,1,0,0,0,0,0,0
11371,0012-zip-deflate.zip,0,0,1,1,0,0,0,1,0
11372,0033-gif.gif,0,1,1,0,1,1,1,0,1
11373,0003-webp-lossless-c6.webp,0,1,1,1,1,1,1,1,1
11374,0013-webp-from-web.webp,0,1,1,1,1,1,1,1,1
11375,0068-ics.ics,0,1,1,0,1,1,1,1,1
11376,base32.0085-pdf-nomagic.pdf,0,1,0,1,1,1,1,1,1
11377,0055-xlsx-nomagic.xlsx,0,0,1,0,0,0,0,0,0
11378,base32.0019-png-c3.png,0,1,0,1,1,1,1,1,1
11379,base32.0094-jpg-q001.jpg,0,1,1,1,0,0,0,1,0
11380,base32.0088-gz.gz,0,0,0,1,1,1,1,1,1
11381,0093-epub.epub,0,1,1,0,1,1,0,0,0
11382,0071-ps1.ps1,0,1,0,1,1,1,1,1,1
11383,0017-csv.csv,0,1,1,1,1,1,1,1,1
11384,base32.0072-png-c7.png,0,1,0,1,1,1,1,1,1
11385,base32.0004-tar.tar,0,1,0,1,1,1,1,1,1
11386,base32.0053-pptx-password.pptx,0,1,0,1,1,1,1,1,1
11387,base32.EPUB.pdf,0,0,1,0,1,1,0,1,1
11388,base32.0074-gz.gz,0,0,0,1,1,1,1,1,1
11389,base32.0078-png-c0.png,0,1,0,1,1,1,1,1,1
11390,0001-mp3.mp3,0,0,1,0,0,0,0,0,0
11391,0019-xml.xml,0,0,0,0,0,0,0,0,0
11392,0007-docx.docx,0,1,0,0,1,0,0,0,0
11393,0072-bmp-from-web.bmp,0,1,1,1,1,1,1,1,1
11394,0035-pptx-nomagic.pptx,0,1,1,0,1,1,0,0,0
11395,base32.0022-7z-highcompress.7z,0,1,1,1,1,1,1,1,1
11396,0097-tif-resized.tif,0,1,1,1,1,1,1,1,1
